FID,Corregim 1,Cod_Prov,Provincia,Lat_Prov,Long_Prov,Poblacion Provincia,Cod_Dist,Distrito,Lat_Dist,Long_Dist,Poblacion Dist,Cod_Corr,Corregimiento,Lat,Long,Población
242,Río Iglesias,5,Darién,7.875329971,-80.70619965,109955,503,Santa Fe,8.603549957,-78.21330261,0,50308,Río Iglesias,8.362460136,-77.98509979,0
243,Agua Fría,5,Darién,7.875329971,-80.70619965,109955,503,Santa Fe,8.603549957,-78.21330261,0,50313,Agua Fría,8.834959984,-78.19889832,0
244,Cucunatí,5,Darién,7.875329971,-80.70619965,109955,503,Santa Fe,8.603549957,-78.21330261,0,50314,Cucunatí,8.557660103,-78.24649811,0
245,Río Congo Arriba,5,Darién,7.875329971,-80.70619965,109955,503,Santa Fe,8.603549957,-78.21330261,0,50315,Río Congo Arriba,8.750450134,-78.39150238,0
246,Santa Fe (Cabecera),5,Darién,7.875329971,-80.70619965,109955,503,Santa Fe,8.603549957,-78.21330261,0,50316,Santa Fe (Cabecera),8.705360413,-78.17289734,0
247,Zapallal,5,Darién,7.875329971,-80.70619965,109955,503,Santa Fe,8.603549957,-78.21330261,0,50317,Zapallal,8.627030373,-78.1053009,0
248,Chitré (Cabecera),6,Herrera,7.875329971,-80.70619965,109955,601,Chitré,7.976689816,-80.44950104,50684,60101,Chitré (Cabecera),7.952899933,-80.43869781,9092
249,La Arena,6,Herrera,7.875329971,-80.70619965,109955,601,Chitré,7.976689816,-80.44950104,50684,60102,La Arena,7.962279797,-80.48200226,7586
250,Monagrillo,6,Herrera,7.875329971,-80.70619965,109955,601,Chitré,7.976689816,-80.44950104,50684,60103,Monagrillo,7.998929977,-80.44869995,12385
251,Llano Bonito,6,Herrera,7.875329971,-80.70619965,109955,601,Chitré,7.976689816,-80.44950104,50684,60104,Llano Bonito,7.990499973,-80.41200256,9798
252,San Juan Bautista,6,Herrera,7.875329971,-80.70619965,109955,601,Chitré,7.976689816,-80.44950104,50684,60105,San Juan Bautista,7.967440128,-80.41359711,11823
253,Las Minas (Cabecera),6,Herrera,7.875329971,-80.70619965,109955,602,Las Minas,7.731719971,-80.79979706,7551,60201,Las Minas (Cabecera),7.791319847,-80.73149872,1975
254,Chepo,6,Herrera,7.875329971,-80.70619965,109955,602,Las Minas,7.731719971,-80.79979706,7551,60202,Chepo,7.667129993,-80.81880188,1415
255,Chumical,6,Herrera,7.875329971,-80.70619965,109955,602,Las Minas,7.731719971,-80.79979706,7551,60203,Chumical,7.83713007,-80.73760223,665
256,El Toro,6,Herrera,7.875329971,-80.70619965,109955,602,Las Minas,7.731719971,-80.79979706,7551,60204,El Toro,7.75262022,-80.8891983,931
257,Leones,6,Herrera,7.875329971,-80.70619965,109955,602,Las Minas,7.731719971,-80.79979706,7551,60205,Leones,7.778669834,-80.80449677,852
258,Quebrada del Rosario,6,Herrera,7.875329971,-80.70619965,109955,602,Las Minas,7.731719971,-80.79979706,7551,60206,Quebrada del Rosario,7.731579781,-80.73110199,794
259,Quebrada El Ciprián,6,Herrera,7.875329971,-80.70619965,109955,602,Las Minas,7.731719971,-80.79979706,7551,60207,Quebrada El Ciprián,7.684539795,-80.75679779,919
260,Los Pozos (Cabecera),6,Herrera,7.875329971,-80.70619965,109955,603,Los Pozos,7.693510056,-80.66870117,7478,60301,Los Pozos (Cabecera),7.786670208,-80.6595993,2199
261,El Capurí,6,Herrera,7.875329971,-80.70619965,109955,603,Los Pozos,7.693510056,-80.66870117,7478,60302,El Capurí,7.727869987,-80.65019989,446
262,El Calabacito,6,Herrera,7.875329971,-80.70619965,109955,603,Los Pozos,7.693510056,-80.66870117,7478,60303,El Calabacito,7.712339878,-80.59590149,617
263,El Cedro,6,Herrera,7.875329971,-80.70619965,109955,603,Los Pozos,7.693510056,-80.66870117,7478,60304,El Cedro,7.685410023,-80.64929962,503
264,La Arena,6,Herrera,7.875329971,-80.70619965,109955,603,Los Pozos,7.693510056,-80.66870117,7478,60305,La Arena,7.748720169,-80.59269714,559
265,La Pitaloza,6,Herrera,7.875329971,-80.70619965,109955,603,Los Pozos,7.693510056,-80.66870117,7478,60306,La Pitaloza,7.601119995,-80.70120239,674
266,Los Cerritos,6,Herrera,7.875329971,-80.70619965,109955,603,Los Pozos,7.693510056,-80.66870117,7478,60307,Los Cerritos,7.793910027,-80.61540222,985
267,Los Cerros de Paja,6,Herrera,7.875329971,-80.70619965,109955,603,Los Pozos,7.693510056,-80.66870117,7478,60308,Los Cerros de Paja,7.709969997,-80.69120026,896
268,Las Llanas,6,Herrera,7.875329971,-80.70619965,109955,603,Los Pozos,7.693510056,-80.66870117,7478,60309,Las Llanas,7.632510185,-80.73310089,599
269,Ocú (Cabecera),6,Herrera,7.875329971,-80.70619965,109955,604,Ocú,7.924540043,-80.81220245,15539,60401,Ocú (Cabecera),7.954380035,-80.7826004,7006
270,Cerro Largo,6,Herrera,7.875329971,-80.70619965,109955,604,Ocú,7.924540043,-80.81220245,15539,60402,Cerro Largo,7.83096981,-80.81950378,1478
271,Los Llanos,6,Herrera,7.875329971,-80.70619965,109955,604,Ocú,7.924540043,-80.81220245,15539,60403,Los Llanos,7.927249908,-80.87180328,2110
272,Llano Grande,6,Herrera,7.875329971,-80.70619965,109955,604,Ocú,7.924540043,-80.81220245,15539,60404,Llano Grande,7.979030132,-80.6977005,1062
273,Peña Chatas,6,Herrera,7.875329971,-80.70619965,109955,604,Ocú,7.924540043,-80.81220245,15539,60405,Peña Chatas,8.033189774,-80.79119873,1778
274,El Tijera,6,Herrera,7.875329971,-80.70619965,109955,604,Ocú,7.924540043,-80.81220245,15539,60406,El Tijera,7.83728981,-80.92500305,588
275,Menchaca,6,Herrera,7.875329971,-80.70619965,109955,604,Ocú,7.924540043,-80.81220245,15539,60407,Menchaca,7.886179924,-80.76650238,1517
276,Entradero del Castillo,6,Herrera,7.875329971,-80.70619965,109955,604,Ocú,7.924540043,-80.81220245,15539,60408,Entradero del Castillo,7.845310211,-80.86720276,0
277,Parita (Cabecera),6,Herrera,7.875329971,-80.70619965,109955,605,Parita,8.034420013,-80.5802002,8885,60501,Parita (Cabecera),8.019209862,-80.51110077,3723
278,Cabuya,6,Herrera,7.875329971,-80.70619965,109955,605,Parita,8.034420013,-80.5802002,8885,60502,Cabuya,8.027090073,-80.65070343,1092
279,Los Castillos,6,Herrera,7.875329971,-80.70619965,109955,605,Parita,8.034420013,-80.5802002,8885,60503,Los Castillos,7.984819889,-80.61509705,745
280,Llano de La Cruz,6,Herrera,7.875329971,-80.70619965,109955,605,Parita,8.034420013,-80.5802002,8885,60504,Llano de La Cruz,7.96310997,-80.63249969,318
281,París,6,Herrera,7.875329971,-80.70619965,109955,605,Parita,8.034420013,-80.5802002,8885,60505,París,8.072879791,-80.55490112,1070
282,Portobelillo,6,Herrera,7.875329971,-80.70619965,109955,605,Parita,8.034420013,-80.5802002,8885,60506,Portobelillo,8.010310173,-80.584198,892
283,Potuga,6,Herrera,7.875329971,-80.70619965,109955,605,Parita,8.034420013,-80.5802002,8885,60507,Potuga,8.069339752,-80.65709686,1045
284,Pesé (Cabecera),6,Herrera,7.875329971,-80.70619965,109955,606,Pesé,7.894549847,-80.61730194,12397,60601,Pesé (Cabecera),7.91534996,-80.61309814,2565
285,Las Cabras,6,Herrera,7.875329971,-80.70619965,109955,606,Pesé,7.894549847,-80.61730194,12397,60602,Las Cabras,7.881370068,-80.56739807,1914
286,El Pájaro,6,Herrera,7.875329971,-80.70619965,109955,606,Pesé,7.894549847,-80.61730194,12397,60603,El Pájaro,7.951680183,-80.58200073,861
287,El Barrero,6,Herrera,7.875329971,-80.70619965,109955,606,Pesé,7.894549847,-80.61730194,12397,60604,El Barrero,7.932119846,-80.5460968,1841
288,El Pedregoso,6,Herrera,7.875329971,-80.70619965,109955,606,Pesé,7.894549847,-80.61730194,12397,60605,El Pedregoso,7.929940224,-80.63939667,1386
289,El Ciruelo,6,Herrera,7.875329971,-80.70619965,109955,606,Pesé,7.894549847,-80.61730194,12397,60606,El Ciruelo,7.896029949,-80.69450378,823
290,Sabana Grande,6,Herrera,7.875329971,-80.70619965,109955,606,Pesé,7.894549847,-80.61730194,12397,60607,Sabana Grande,7.867169857,-80.65640259,1591
291,Rincón Hondo,6,Herrera,7.875329971,-80.70619965,109955,606,Pesé,7.894549847,-80.61730194,12397,60608,Rincón Hondo,7.838880062,-80.6135025,1416
292,Santa María (Cabecera),6,Herrera,7.875329971,-80.70619965,109955,607,Santa María,8.100629807,-80.69400024,7421,60701,Santa María (Cabecera),8.108539581,-80.66040039,1682
293,Chupampa,6,Herrera,7.875329971,-80.70619965,109955,607,Santa María,8.100629807,-80.69400024,7421,60702,Chupampa,8.08191967,-80.78040314,1231
294,El Rincón,6,Herrera,7.875329971,-80.70619965,109955,607,Santa María,8.100629807,-80.69400024,7421,60703,El Rincón,8.116129875,-80.59919739,1712
295,El Limón,6,Herrera,7.875329971,-80.70619965,109955,607,Santa María,8.100629807,-80.69400024,7421,60704,El Limón,8.063170433,-80.74859619,1221
296,Los Canelos,6,Herrera,7.875329971,-80.70619965,109955,607,Santa María,8.100629807,-80.69400024,7421,60705,Los Canelos,8.111289978,-80.72229767,1575
297,Guararé (Cabecera),7,Los Santos,7.586520195,-80.39250183,89592,701,Guararé,7.779650211,-80.353302,10381,70101,Guararé (Cabecera),7.816060066,-80.28019714,4524
298,El Espinal,7,Los Santos,7.586520195,-80.39250183,89592,701,Guararé,7.779650211,-80.353302,10381,70102,El Espinal,7.850759983,-80.31770325,1243
299,El Macano,7,Los Santos,7.586520195,-80.39250183,89592,701,Guararé,7.779650211,-80.353302,10381,70103,El Macano,7.682149887,-80.40930176,281
300,Guararé Arriba,7,Los Santos,7.586520195,-80.39250183,89592,701,Guararé,7.779650211,-80.353302,10381,70104,Guararé Arriba,7.799890041,-80.35399628,394
301,La Enea,7,Los Santos,7.586520195,-80.39250183,89592,701,Guararé,7.779650211,-80.353302,10381,70105,La Enea,7.84153986,-80.27069855,1186
302,La Pasera,7,Los Santos,7.586520195,-80.39250183,89592,701,Guararé,7.779650211,-80.353302,10381,70106,La Pasera,7.806379795,-80.31150055,897
303,Las Trancas,7,Los Santos,7.586520195,-80.39250183,89592,701,Guararé,7.779650211,-80.353302,10381,70107,Las Trancas,7.73363018,-80.38569641,511
304,Llano Abajo,7,Los Santos,7.586520195,-80.39250183,89592,701,Guararé,7.779650211,-80.353302,10381,70108,Llano Abajo,7.766719818,-80.41619873,550
305,El Hato,7,Los Santos,7.586520195,-80.39250183,89592,701,Guararé,7.779650211,-80.353302,10381,70109,El Hato,7.777830124,-80.3812027,374
306,Perales,7,Los Santos,7.586520195,-80.39250183,89592,701,Guararé,7.779650211,-80.353302,10381,70110,Perales,7.775139809,-80.33609772,421
307,Las Tablas (Cabecera),7,Los Santos,7.586520195,-80.39250183,89592,702,Las Tablas,7.642230034,-80.30789948,27146,70201,Las Tablas (Cabecera),7.773819923,-80.27709961,8945
308,Bajo Corral,7,Los Santos,7.586520195,-80.39250183,89592,702,Las Tablas,7.642230034,-80.30789948,27146,70202,Bajo Corral,7.585269928,-80.2609024,483
309,Bayano,7,Los Santos,7.586520195,-80.39250183,89592,702,Las Tablas,7.642230034,-80.30789948,27146,70203,Bayano,7.596670151,-80.42320251,660
310,El Carate,7,Los Santos,7.586520195,-80.39250183,89592,702,Las Tablas,7.642230034,-80.30789948,27146,70204,El Carate,7.730020046,-80.30819702,873
311,El Cocal,7,Los Santos,7.586520195,-80.39250183,89592,702,Las Tablas,7.642230034,-80.30789948,27146,70205,El Cocal,7.740439892,-80.2779007,1889
312,El Manantial,7,Los Santos,7.586520195,-80.39250183,89592,702,Las Tablas,7.642230034,-80.30789948,27146,70206,El Manantial,7.788179874,-80.22440338,909
313,El Muñóz,7,Los Santos,7.586520195,-80.39250183,89592,702,Las Tablas,7.642230034,-80.30789948,27146,70207,El Muñóz,7.671480179,-80.3207016,376
314,El Pedregoso,7,Los Santos,7.586520195,-80.39250183,89592,702,Las Tablas,7.642230034,-80.30789948,27146,70208,El Pedregoso,7.705800056,-80.32379913,279
315,La Laja,7,Los Santos,7.586520195,-80.39250183,89592,702,Las Tablas,7.642230034,-80.30789948,27146,70209,La Laja,7.731790066,-80.25650024,547
316,La Miel,7,Los Santos,7.586520195,-80.39250183,89592,702,Las Tablas,7.642230034,-80.30789948,27146,70210,La Miel,7.562829971,-80.33149719,290
317,La Palma,7,Los Santos,7.586520195,-80.39250183,89592,702,Las Tablas,7.642230034,-80.30789948,27146,70211,La Palma,7.701920033,-80.19249725,1247
318,La Tiza,7,Los Santos,7.586520195,-80.39250183,89592,702,Las Tablas,7.642230034,-80.30789948,27146,70212,La Tiza,7.752260208,-80.29319763,1702
319,Las Palmitas,7,Los Santos,7.586520195,-80.39250183,89592,702,Las Tablas,7.642230034,-80.30789948,27146,70213,Las Palmitas,7.767739773,-80.30259705,2057
320,Las Tablas Abajo,7,Los Santos,7.586520195,-80.39250183,89592,702,Las Tablas,7.642230034,-80.30789948,27146,70214,Las Tablas Abajo,7.807650089,-80.24790192,1030
321,Nuario,7,Los Santos,7.586520195,-80.39250183,89592,702,Las Tablas,7.642230034,-80.30789948,27146,70215,Nuario,7.519320011,-80.29979706,182
322,Palmira,7,Los Santos,7.586520195,-80.39250183,89592,702,Las Tablas,7.642230034,-80.30789948,27146,70216,Palmira,7.682400227,-80.35140228,93
323,Peña Blanca,7,Los Santos,7.586520195,-80.39250183,89592,702,Las Tablas,7.642230034,-80.30789948,27146,70217,Peña Blanca,7.715310097,-80.27510071,875
324,Río Hondo,7,Los Santos,7.586520195,-80.39250183,89592,702,Las Tablas,7.642230034,-80.30789948,27146,70218,Río Hondo,7.713719845,-80.35410309,206
325,San José,7,Los Santos,7.586520195,-80.39250183,89592,702,Las Tablas,7.642230034,-80.30789948,27146,70219,San José,7.679940224,-80.24130249,593
326,San Miguel,7,Los Santos,7.586520195,-80.39250183,89592,702,Las Tablas,7.642230034,-80.30789948,27146,70220,San Miguel,7.646790028,-80.27719879,116
327,Santo Domingo,7,Los Santos,7.586520195,-80.39250183,89592,702,Las Tablas,7.642230034,-80.30789948,27146,70221,Santo Domingo,7.747350216,-80.21379852,2050
